"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MERO","2021-02-21","1140","1162","1120","1153","0.01","43400"
"MERO","2021-02-18","1129","1140","1117","1140","0.01","16900"
"MERO","2021-02-17","1150","1150","1127","1134","-0.02","14972"
"MERO","2021-02-16","1215","1224","1141","1156","-0.00","60513"
"MERO","2021-02-15","1074","1158","1074","1158","0.10","53060"
"MERO","2021-02-14","1089","1091","1047","1053","-0.01","23527"
"MERO","2021-02-11","1110","1120","1067","1068","-0.04","30104"
"MERO","2021-02-10","1125","1139","1108","1110","-0.03","29590"
"MERO","2021-02-09","1172","1172","1110","1133","-0.03","24981"
"MERO","2021-02-08","1224","1282","1140","1169","0.00","91093"
"MERO","2021-02-07","1060","1166","1060","1166","0.10","77861"
"MERO","2021-02-04","1028","1073","1015","1060","0.02","59119"
"MERO","2021-02-03","1065","1074","1027","1035","-0.01","28030"
"MERO","2021-02-02","1045","1079","1030","1048","0.02","33927"
"MERO","2021-02-01","1062","1071","1015","1025","0.01","44058"
"MERO","2021-01-31","1035","1049","1000","1012","-0.04","33660"
"MERO","2021-01-28","1010","1080","1009","1050","0.04","93306"
"MERO","2021-01-27","1000","1020","1000","1005","0.01","40080"
"MERO","2021-01-26","1011","1015","993","999","-0.02","37385"
"MERO","2021-01-25","1049","1051","1005","1015","-0.03","31864"
"MERO","2021-01-24","1078","1120","1040","1047","-0.01","28049"
"MERO","2021-01-21","1020","1112","1010","1057","0.04","24329"
"MERO","2021-01-20","1030","1032","1009","1020","-0.01","9919"
"MERO","2021-01-19","1069","1069","1029","1029","-0.03","27611"
"MERO","2021-01-18","1070","1099","1055","1059","-0.00","17829"
"MERO","2021-01-17","1045","1068","1045","1060","0.03","20944"
"MERO","2021-01-13","1030","1050","1025","1025","-0.00","23434"
"MERO","2021-01-12","1019","1031","1000","1030","0.03","30650"
"MERO","2021-01-11","1024","1024","990","1000","-0.00","45417"
"MERO","2021-01-10","961","1015","961","1004","0.06","40663"
"MERO","2021-01-07","921","943","906","943","0.03","26362"
"MERO","2021-01-06","893","917","893","914","0.02","21164"
"MERO","2021-01-05","895","909","893","900","-0.01","20329"
"MERO","2021-01-04","916","916","890","906","0.01","28483"
"MERO","2021-01-03","880","932","880","899","0.04","18740"
"MERO","2020-12-31","989","1021","978","1015","0.05","97038"
"MERO","2020-12-30","941","977","934","970","0.03","19188"
"MERO","2020-12-29","950","950","932","940","0.00","8029"
"MERO","2020-12-28","936","950","918","937","-0.01","9238"
"MERO","2020-12-27","945","960","939","946","-0.01","14281"
"MERO","2020-12-24","985","985","939","958","-0.02","11394"
"MERO","2020-12-23","1000","1015","970","977","0.00","24952"
"MERO","2020-12-22","946","992","946","975","0.05","31237"
"MERO","2020-12-21","874","951","874","928","0.01","42652"
"MERO","2020-12-20","961","980","906","909","-0.07","37174"
"MERO","2020-12-17","980","1000","960","980","0.02","50714"
"MERO","2020-12-16","914","971","890","961","0.07","50684"
"MERO","2020-12-15","923","923","890","900","-0.01","21908"
"MERO","2020-12-14","896","912","885","905","0.03","32954"
"MERO","2020-12-13","877","899","866","879","0.02","9207"
"MERO","2020-12-10","840","878","840","860","0.02","14776"
"MERO","2020-12-09","861","872","843","845","-0.03","25698"
"MERO","2020-12-08","895","913","863","870","-0.01","20713"
"MERO","2020-12-07","810","890","810","879","0.07","33796"
"MERO","2020-12-06","910","910","821","821","-0.09","23471"
"MERO","2020-12-03","926","963","898","907","-0.00","39944"
"MERO","2020-12-02","820","908","819","908","0.10","49739"
"MERO","2020-12-01","812","842","812","826","0.00","22744"
"MERO","2020-11-30","820","840","810","823","0.02","30812"
"MERO","2020-11-29","835","835","799","810","-0.00","15869"
"MERO","2020-11-26","834","851","805","812","-0.01","18509"
