"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"JFL","2021-04-05","270","272","260","265","-0.75","6640"
"JFL","2021-04-04","262","271","260","267","2.30","22733"
"JFL","2021-04-01","260","265","259","261","1.16","16591"
"JFL","2021-03-31","260","261","257","258","-0.77","13184"
"JFL","2021-03-30","261","261","256","260","0.39","7281"
"JFL","2021-03-29","258","263","256","259","-0.77","9111"
"JFL","2021-03-25","251","261","251","261","1.95","16715"
"JFL","2021-03-24","257","261","255","256","-1.54","14864"
"JFL","2021-03-23","256","261","256","260","0.39","4314"
"JFL","2021-03-22","265","265","254","259","-2.26","15616"
"JFL","2021-03-21","269","270","247","265","-2.21","37893"
"JFL","2021-03-18","266","271","265","271","2.26","13426"
"JFL","2021-03-17","263","270","263","265","1.92","7489"
"JFL","2021-03-16","260","263","258","260","0.00","5637"
"JFL","2021-03-15","260","263","260","260","-0.76","2350"
"JFL","2021-03-14","262","267","260","262","-1.87","3253"
"JFL","2021-03-10","270","270","265","267","0.00","2992"
"JFL","2021-03-09","268","274","266","267","-0.37","5446"
"JFL","2021-03-08","263","278","263","268","2.68","18218"
"JFL","2021-03-04","255","275","255","261","1.95","9947"
"JFL","2021-03-03","262","262","252","256","-0.39","10108"
"JFL","2021-03-02","267","267","257","257","-3.75","14123"
"JFL","2021-03-01","259","275","259","267","0.00","7745"
"JFL","2021-02-28","270","270","264","264","-1.86","18098"
"JFL","2021-02-25","275","278","269","269","0.00","5106"
"JFL","2021-02-24","272","281","272","277","1.09","8331"
"JFL","2021-02-23","280","284","265","274","-0.36","10501"
"JFL","2021-02-22","286","289","274","275","-2.48","19041"
"JFL","2021-02-21","279","298","277","282","0.03","53788"
"JFL","2021-02-18","273","275","270","274","0.02","24748"
"JFL","2021-02-17","265","269","265","269","0.02","22156"
"JFL","2021-02-16","272","273","264","265","-0.03","24280"
"JFL","2021-02-15","270","275","270","272","0.01","13834"
"JFL","2021-02-14","272","274","267","270","0.00","10997"
"JFL","2021-02-11","271","275","267","270","0.01","26167"
"JFL","2021-02-10","270","270","260","268","-0.00","13596"
"JFL","2021-02-09","280","280","260","263","-0.01","17172"
"JFL","2021-02-08","268","268","260","267","0.02","18234"
"JFL","2021-02-07","267","268","263","263","-0.01","15932"
"JFL","2021-02-04","269","271","265","267","-0.01","14779"
"JFL","2021-02-03","272","272","266","269","-0.00","10731"
"JFL","2021-02-02","277","277","265","271","-0.01","13139"
"JFL","2021-02-01","264","278","264","275","0.04","22884"
"JFL","2021-01-31","277","277","255","264","-0.05","35156"
"JFL","2021-01-28","285","286","276","277","-0.02","13542"
"JFL","2021-01-27","285","285","280","282","0.01","14936"
"JFL","2021-01-26","283","287","279","280","-0.01","36571"
"JFL","2021-01-25","294","294","280","283","-0.02","22043"
"JFL","2021-01-24","304","306","286","290","-0.03","35153"
"JFL","2021-01-21","302","311","295","299","0.01","26794"
"JFL","2021-01-20","316","316","291","297","-0.01","17902"
"JFL","2021-01-19","287","301","277","301","0.10","76837"
"JFL","2021-01-18","265","283","264","274","0.05","46278"
"JFL","2021-01-17","265","270","257","260","0.00","24884"
"JFL","2021-01-13","257","260","253","259","0.02","19487"
"JFL","2021-01-12","250","254","249","254","0.00","5811"
"JFL","2021-01-11","264","264","253","253","-0.02","4448"
"JFL","2021-01-10","255","259","253","259","0.03","12958"
"JFL","2021-01-07","262","262","251","251","-0.02","21406"
"JFL","2021-01-06","260","260","252","257","-0.01","17875"
"JFL","2021-01-05","266","275","251","259","0.02","54254"
"JFL","2021-01-04","235","254","235","254","0.10","34592"
"JFL","2021-01-03","228","237","225","231","0.00","37396"
"JFL","2020-12-31","230","237","230","231","-0.01","7554"
"JFL","2020-12-30","232","234","232","234","-0.01","3136"
"JFL","2020-12-29","235","236","234","236","0.01","1572"
"JFL","2020-12-28","235","236","233","234","-0.01","2976"
"JFL","2020-12-27","243","244","235","236","-0.02","2805"
"JFL","2020-12-24","240","242","236","240","0.00","3281"
"JFL","2020-12-23","245","248","234","240","-0.02","10791"
